date,country,strictest_night,strictest_day,least_strict_night,least_strict_day,leave_municip,change,source,stayhome_day,stayhome_night,walk_day,walk_night,outside_masks,difference_with_oxcgrt
2020-11-15,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-16,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-17,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-18,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-19,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-20,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-21,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-22,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-23,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-24,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-25,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-26,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-27,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-28,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-29,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-11-30,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-01,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-02,Albania,7,1,7,1,no,The curfew will continue indefinitely.,https://exit.al/en/2020/12/02/curfew-to-continue-ban-on-large-gatherings-continues-school-restrictions-remain-the-same/,no,yes,yes,no,yes,no
2020-12-03,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-04,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-05,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-06,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-07,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-08,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-09,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-10,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-11,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-12,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-13,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-14,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-15,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-16,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-17,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-18,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-19,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-20,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-21,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-22,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-23,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-24,Albania,7,1,7,1,no,Curfew times were extended to 8.30 PM to 6 AM.,https://exit.al/en/2020/12/21/albania-tightens-up-lockdown-flights-to-uk-suspended/,no,yes,yes,no,yes,no
2020-12-25,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-26,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-27,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-28,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-29,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-30,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2020-12-31,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-01,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-02,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-03,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-04,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-05,Albania,7,1,7,1,no,Curfew times changed to 10 PM to 6 AM,https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/albania/preventing-transmission/physical-distancing/,no,yes,yes,no,yes,no
2021-01-06,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-07,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-08,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-09,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-10,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-11,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-12,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-13,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-14,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-15,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-16,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-17,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-18,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-19,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-20,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-21,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-22,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-23,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-24,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-25,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-26,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-27,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-28,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-29,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-30,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-01-31,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-01,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-02,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-03,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-04,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-05,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-06,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-07,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-08,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-09,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-10,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-11,Albania,7,1,7,1,no,"From 11 February, the curfew started at 8 PM",https://exit.al/en/2021/02/10/covid-19-curfew-starts-at-2000-from-february-11/,no,yes,yes,no,yes,no
2021-02-12,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-13,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-14,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-15,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-16,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-17,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-18,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-19,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-20,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-21,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-22,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-23,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-24,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-25,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-26,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-27,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-02-28,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-01,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-02,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-03,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-04,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-05,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-06,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-07,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-08,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-09,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-10,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-11,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-12,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-13,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-14,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-15,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-16,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-17,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-18,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-19,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-20,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-21,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-22,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-23,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-24,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-25,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-26,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-27,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-28,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-29,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-30,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-03-31,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-01,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-02,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-03,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-04,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-05,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-06,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-07,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-08,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-09,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-10,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-11,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-12,Albania,7,1,7,1,no,The curfew starts at 10 PM again. Masks still had to be worn everywhere.,https://exit.al/en/2021/04/11/curfew-hours-relaxed-in-albania-experts-approve-government-request/,no,yes,yes,no,yes,no
2021-04-13,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-14,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-15,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-16,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-17,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-18,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-19,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-20,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-21,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-22,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-23,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-24,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-25,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-26,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-27,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-28,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-29,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-04-30,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-01,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-02,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-03,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-04,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-05,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-06,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-07,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-08,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-09,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-10,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-11,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-12,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-13,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-14,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-15,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-16,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-17,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-18,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-19,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-20,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-21,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-22,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-23,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-24,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-25,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-26,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-27,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-28,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-29,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-30,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-31,Albania,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-06-01,Albania,7,1,7,1,no,Curfew hours are changed to 11 PM to 6 AM. Masks are no longer mandatory outside.,https://exit.al/en/2021/05/27/albanian-government-to-ease-pandemic-restrictions-starting-june/,no,yes,yes,no,no,no
2021-06-02,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-03,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-04,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-05,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-06,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-07,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-08,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-09,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-10,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-11,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-12,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-13,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-14,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-15,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-16,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-17,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-18,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-19,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-20,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-21,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-22,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-23,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-24,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-25,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-26,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-27,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-28,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-29,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2021-06-30,Albania,7,1,7,1,no,,,no,yes,yes,no,no,no
2020-01-01,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-02,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-03,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-04,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-05,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-06,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-07,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-08,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-09,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-10,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-11,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-12,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-13,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-14,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-15,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-16,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-17,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-18,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-19,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-20,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-21,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-22,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-23,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-24,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-25,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-26,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-27,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-28,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-29,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-30,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-31,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-01,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-02,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-03,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-04,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-05,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-06,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-07,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-08,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-09,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-10,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-11,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-12,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-13,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-14,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-15,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-16,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-17,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-18,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-19,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-20,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-21,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-22,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-23,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-24,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-25,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-26,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-27,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-28,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-29,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-01,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-02,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-03,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-04,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-05,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-06,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-07,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-08,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-09,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-10,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-11,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-12,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-13,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-14,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-15,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-16,Andorra,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-17,Andorra,6,6,6,6,no,"I have not found a stay-at-home order, but as it was loosened later, such a law was apparently in place. Most probably a stay-at-home order was included in the ban on all unssential activities that took effect on 17 March.",https://www.govern.ad/comunicats/item/11317-el-decret-es-publicara-durant-el-dia-d-avui-i-entrara-en-vigor-dema-dimecres,yes,yes,no,no,no,yes
2020-03-18,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-19,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-20,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-21,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-22,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-23,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-24,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-25,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-26,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-27,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-28,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-29,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-30,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-31,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-01,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-02,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-03,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-04,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-05,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-06,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-07,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-08,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-09,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-10,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-11,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-12,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-13,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-14,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-15,Andorra,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-16,Andorra,6b,6b,6b,6b,no,"From 16 April, those who live in even-numbered homes were allowed to go out on even dates, while those who reside in odd-numbered homes on all other days. Houses without a number were allowed to go out on even dates if the name of occupants begins with A-M, and odd days if it starts with N-Z. But going out was only allowed for one hour a day. There were still strict regulations on times depending on who wanted to go out for which purpose: Running or walking fast could take place between 6 am and 9 am or from 6 pm to 9 pm. Andorrans could shop or stroll between 9 am and 11 am or between 2 pm and 7 pm. The time between 11 am and 2 pm was reserved for vulnerable and elderly populations to get out of the house. Movement was limited to a maximum of 2 km distance from the house.",https://www.govern.ad/comunicats/item/11431-les-primeres-excepcions-al-confinament-permeten-a-partir-d-aquest-dijous-sortir-del-domicili-una-hora-en-dies-alterns,yes,yes,no,no,no,yes
2020-04-17,Andorra,6b,6b,6b,6b,no,,,yes,yes,no,no,no,yes
2020-04-18,Andorra,6b,6b,6b,6b,no,,,yes,yes,no,no,no,yes
2020-04-19,Andorra,6b,6b,6b,6b,no,,,yes,yes,no,no,no,yes
2020-04-20,Andorra,6b,6b,6b,6b,no,,,yes,yes,no,no,no,yes
2020-04-21,Andorra,6b,6b,6b,6b,no,,,yes,yes,no,no,no,yes
2020-04-22,Andorra,6b,6b,6b,6b,no,,,yes,yes,no,no,no,yes
